YEAR;MO;DY;ALLSKY_SFC_SW_DIFF;ALLSKY_SFC_SW_DWN;CLRSKY_SFC_SW_DWN;ALLSKY_SFC_SW_DNI;ALLSKY_KT;ALLSKY_SFC_LW_DWN;T2MDEW;T2MWET;TS;QV2M;RH2M;PRECTOTCORR;PS;WS10M;WS10M_MAX;WS50M;ALLSKY_SFC_UV_INDEX;ALLSKY_SFC_PAR_TOT
2017;1;13;20.794;3.217;73.867;0.8604;0.32;78.298;15.58;16.48;17.93;13.27;90.22;5.08;83.88;1.46;2.23;2.44;1.57;14.678
2017;1;14;19.505;35.964;69.266;14.806;0.35;80.921;15.99;16.92;18.16;13.66;89.62;1.99;83.7;1.36;2.62;2.29;1.62;16.594
2017;1;15;22.435;3.048;75.641;0.156;0.3;74.971;15.42;16.38;17.51;13.21;89.57;4.73;83.67;0.73;1.13;1.3;1.57;14.014
2017;1;16;20.854;53.755;76.231;47.815;0.53;76.728;15.36;16.55;17.73;13.14;86.86;1.68;83.66;1.46;3.03;2.21;2.41;24.132
2017;1;17;20.911;55.678;77.616;50.251;0.55;75.017;15.58;16.79;18.61;13.29;87.29;4.17;83.76;1.3;2.65;2.09;2.56;24.766
2017;1;18;21.782;5.665;77.131;49.966;0.55;75.132;14.58;16.2;17.7;12.49;82.51;8.74;83.73;1.28;1.83;2.02;2.63;25.246
2017;1;19;22.385;63.538;77.119;55.075;0.62;77.134;16.48;17.76;18.48;14.15;85.87;29.68;83.68;1.42;3.11;2.25;2.9;28.094
2017;1;20;13.313;18.221;74.851;0.1558;0.18;7.59;17.12;17.49;18.01;14.68;95.89;55.62;83.79;1.86;3.04;3.43;0.99;0.8669
2017;1;21;23.206;33.821;78.007;0.7126;0.33;75.842;13.96;15.39;16.97;12.0;84.33;6.22;83.88;1.7;2.83;3.03;1.83;15.622
2017;1;22;23.098;50.712;7.932;34.867;0.49;7.517;15.9;17.27;18.79;13.59;85.19;0.16;83.78;1.26;3.03;1.99;2.48;22.584
2017;1;23;24.842;69.727;77.894;6.449;0.68;7.5;16.18;17.5;18.97;13.85;85.69;0.02;83.72;1.03;2.13;1.61;3.27;31.411
2017;1;24;20.755;62.885;78.545;54.895;0.61;73.313;15.58;16.78;18.12;13.36;86.65;4.06;83.77;1.15;1.62;2.13;3.07;28.044
2017;1;25;19.325;28.836;75.713;0.7824;0.28;78.554;16.1;16.93;17.55;13.76;90.52;23.43;83.86;1.12;2.04;1.88;1.46;13.224
2017;1;26;19.094;27.475;76.639;0.2465;0.27;7.747;14.77;15.46;16.37;12.6;91.89;16.89;84.0;1.77;3.51;3.35;1.44;12.605
2017;1;27;19.445;28.358;74.522;0.5609;0.27;79.193;13.4;14.77;16.7;11.52;84.45;1.5;83.99;1.66;2.41;3.0;1.43;13.087
2017;1;28;22.342;33.607;7.219;0.5316;0.33;77.832;13.11;14.68;16.99;11.29;82.75;7.72;83.97;1.45;2.05;2.69;1.62;15.343
2017;1;29;23.254;35.966;73.471;0.8662;0.35;74.748;14.17;15.21;16.79;12.09;88.37;6.54;83.95;1.39;2.1;2.62;1.74;16.262
2017;1;30;22.498;36.586;71.138;10.128;0.35;79.812;13.99;15.29;17.04;11.95;85.32;0.52;83.96;1.32;1.86;2.63;1.73;16.968
2017;1;31;24.154;38.083;76.169;0.9317;0.37;79.111;15.03;16.6;18.12;12.83;82.83;2.26;83.87;1.33;2.52;1.83;1.9;17.232
2017;2;1;2.118;35.904;7.356;12.526;0.35;8.105;15.49;16.68;18.22;13.21;87.03;3.57;83.82;1.61;2.76;2.74;1.68;1.645
2017;2;2;21.665;35.803;74.035;0.9067;0.34;79.651;14.79;16.32;18.23;12.64;83.43;5.34;83.83;1.64;2.67;2.85;1.7;16.128
2017;2;3;18.852;27.305;75.086;0.7118;0.26;80.501;14.34;15.92;17.78;12.31;82.84;7.27;83.82;1.46;2.28;2.6;1.34;12.746
2017;2;4;18.782;33.031;74.508;12.967;0.32;82.399;14.71;15.91;17.65;12.54;87.08;6.64;83.85;1.57;2.03;3.07;1.62;1.499
2017;2;5;19.966;30.286;76.524;0.9194;0.29;77.604;14.32;15.4;16.92;12.23;87.6;3.69;83.83;1.71;2.29;3.4;1.55;13.594
2017;2;6;18.005;25.229;73.027;0.3454;0.24;78.487;14.26;15.49;17.07;12.19;86.11;26.28;83.82;1.91;2.36;3.68;1.28;11.549
2017;2;7;17.981;32.306;75.516;15.905;0.31;78.096;14.51;15.76;17.5;12.39;86.01;5.41;83.8;1.9;2.73;3.73;1.61;1.469
2017;2;8;24.883;44.702;76.118;18.182;0.43;78.708;15.88;17.2;18.96;13.59;85.8;0.52;83.8;1.88;2.95;3.23;2.19;20.198
2017;2;9;20.974;3.456;75.418;0.9696;0.33;78.149;15.6;16.68;18.13;13.31;87.94;1.76;83.84;1.53;2.16;2.97;1.62;15.432
2017;2;10;22.166;50.986;7.751;35.021;0.49;77.652;15.52;17.03;18.36;13.26;83.77;1.13;83.84;1.59;2.97;2.43;2.48;23.047
2017;2;11;19.051;35.654;75.962;18.934;0.34;79.313;15.81;17.09;18.48;13.53;86.18;1.7;83.77;1.46;2.52;2.54;1.68;16.109
2017;2;12;19.927;37.582;7.523;1.763;0.36;78.905;16.64;17.48;18.59;14.25;90.64;1.05;83.58;1.07;2.13;1.96;1.8;16.918
2017;2;13;21.146;4.278;75.794;26.263;0.41;77.515;16.71;17.69;18.95;14.31;89.55;2.4;83.61;1.3;2.38;2.3;1.97;19.303
2017;2;14;24.845;33.319;77.839;0.0022;0.32;74.201;16.12;17.11;18.42;13.78;89.24;2.52;83.73;1.16;2.62;2.0;1.7;15.122
2017;2;15;19.778;33.132;74.916;14.525;0.32;7.925;15.49;16.56;17.89;13.2;88.3;5.02;83.95;1.37;3.22;2.05;1.63;15.562
2017;2;16;19.946;35.782;76.325;1.333;0.34;78.235;14.28;15.94;17.8;12.32;82.9;1.96;83.93;1.43;2.82;2.36;1.79;16.294
2017;2;17;20.926;35.126;75.864;0.7951;0.33;79.903;16.02;16.83;17.79;13.66;91.05;1.92;83.91;0.84;1.69;1.58;1.78;16.246
2017;2;18;23.513;40.342;76.872;0.9895;0.38;7.633;15.8;16.82;17.85;13.5;88.47;2.04;83.84;1.36;2.69;2.24;1.97;1.807
2017;2;19;23.494;48.487;75.355;2.832;0.46;7.471;15.78;17.15;19.07;13.48;85.79;1.27;83.86;1.62;2.92;2.92;2.2;21.677
2017;2;20;22.229;39.454;7.5;14.479;0.37;81.127;16.71;17.23;18.01;14.27;94.0;4.61;83.89;1.34;2.41;2.56;1.87;17.767
2017;2;21;20.731;40.666;75.199;20.424;0.39;75.994;16.54;17.01;17.51;14.16;94.62;44.7;83.82;1.09;1.93;2.14;1.85;18.194
2017;2;22;20.042;26.654;74.786;0.0002;0.25;76.534;14.65;15.61;16.76;12.6;89.17;29.7;83.73;1.51;2.99;2.87;1.36;12.449
2017;2;23;24.228;42.434;76.843;1.53;0.4;77.988;16.36;17.06;17.91;14.0;92.2;15.87;83.72;1.38;2.88;2.38;2.04;1.915
2017;2;24;27.072;42.624;77.126;0.7375;0.4;79.555;15.16;16.46;18.19;13.07;86.07;6.2;83.73;2.03;3.31;3.47;2.16;19.246
2017;2;25;14.222;21.487;7.603;0.3398;0.2;78.641;15.21;16.06;16.93;13.06;90.68;13.19;83.79;1.27;3.18;2.3;1.07;10.061
2017;2;26;19.032;2.609;73.507;0.1171;0.25;75.456;15.87;16.32;16.93;13.55;94.81;10.22;83.83;1.46;2.48;2.72;1.32;12.072
2017;2;27;22.138;34.423;73.802;0.5698;0.33;79.178;14.33;15.36;16.66;12.26;88.25;2.03;83.9;1.71;2.78;2.95;1.67;15.622
2017;2;28;21.228;40.927;78.106;17.352;0.39;80.748;14.16;15.75;17.73;12.18;82.82;3.51;83.82;2.01;2.86;3.75;2.03;18.574
2017;3;1;20.419;4.098;7.789;22.495;0.39;80.311;15.89;17.57;18.74;13.65;82.03;4.23;83.7;1.68;2.85;2.59;2.06;18.792
2017;3;2;23.182;42.398;79.867;19.555;0.4;77.004;16.12;17.06;18.32;13.82;89.75;4.5;83.74;1.7;3.04;2.85;2.14;19.267
2017;3;3;20.976;36.463;77.038;1.373;0.35;78.286;14.2;15.71;17.73;12.21;83.38;14.67;83.84;2.01;3.06;3.77;1.82;16.666
2017;3;4;20.026;28.838;77.616;0.9809;0.27;78.586;14.9;16.28;18.31;12.72;85.79;5.34;83.81;1.69;2.57;2.78;1.54;13.178
2017;3;5;23.578;36.113;75.434;0.9142;0.34;79.718;14.77;16.17;18.17;12.6;85.36;2.62;83.75;1.44;2.46;2.64;1.83;16.704
2017;3;6;23.611;33.619;7.458;0.498;0.32;7.729;14.65;16.54;18.32;12.6;79.73;5.29;83.75;1.48;2.56;2.22;1.53;15.295
2017;3;7;22.301;30.893;76.193;0.3845;0.29;78.814;15.15;16.23;17.61;12.93;88.0;15.7;83.83;1.47;3.04;2.5;1.47;14.153
2017;3;8;21.151;30.607;77.347;0.4956;0.29;81.341;15.28;16.34;17.6;13.03;88.04;6.49;83.86;1.64;2.91;2.62;1.61;14.186
2017;3;9;18.763;3.077;75.086;0.8138;0.29;79.114;14.82;16.06;17.58;12.64;86.24;5.91;83.81;1.47;2.51;2.56;1.47;14.138
2017;3;10;16.992;24.358;76.246;0.4954;0.23;79.488;15.46;16.78;18.37;13.24;85.76;8.26;83.77;1.86;3.11;3.05;1.12;11.395
2017;3;11;19.442;28.514;7.494;0.307;0.27;77.669;15.47;16.42;17.85;13.18;89.59;7.64;83.87;1.38;2.22;2.58;1.43;12.953
2017;3;12;2.496;39.473;74.758;10.656;0.37;76.951;14.78;16.08;17.69;12.62;85.93;1.65;83.82;1.51;2.83;2.48;1.92;1.8
2017;3;13;21.734;4.104;77.035;18.605;0.39;77.794;14.71;15.97;17.51;12.59;86.4;7.67;83.84;1.43;2.16;2.43;2.07;18.646
2017;3;14;23.323;32.621;77.448;0.3;0.31;79.018;15.5;16.65;17.67;13.23;87.26;12.62;83.87;1.26;2.98;1.79;1.7;15.084
2017;3;15;2.195;32.414;77.371;0.6209;0.31;77.942;15.76;17.14;17.8;13.46;84.55;4.84;83.87;1.23;2.14;1.76;1.6;1.493
2017;3;16;21.238;46.193;78.994;29.566;0.44;78.881;15.78;17.85;19.41;13.51;78.32;1.44;83.83;1.31;2.93;2.0;2.29;20.959
2017;3;17;19.553;27.329;76.879;0.3996;0.26;81.487;17.13;17.91;18.95;14.69;91.53;1.55;83.82;1.46;2.88;2.55;1.46;12.576
2017;3;18;21.924;33.326;75.754;0.4826;0.32;77.239;15.91;16.43;17.18;13.58;93.86;43.35;83.9;1.87;3.18;3.42;1.69;14.875
2017;3;19;22.346;36.547;76.411;10.246;0.35;80.582;14.98;15.9;16.84;12.81;89.43;5.05;83.89;1.15;1.98;2.01;1.84;16.896
2017;3;20;19.925;39.578;78.881;21.826;0.38;77.909;15.96;16.87;18.15;13.66;90.15;1.58;83.91;1.64;2.8;2.87;2.01;17.964
2017;3;21;21.065;43.613;77.544;23.134;0.42;79.673;15.8;17.04;18.74;13.54;87.16;4.03;83.92;1.84;2.67;3.08;2.3;20.158
2017;3;22;22.802;35.712;77.801;0.7776;0.34;78.682;15.23;16.07;17.21;13.0;90.7;4.42;83.96;1.35;2.29;2.55;1.88;1.645
2017;3;23;20.998;40.522;76.658;22.126;0.39;77.213;15.31;16.93;18.82;13.12;83.04;0.62;83.89;1.53;3.18;2.4;1.91;18.439
2017;3;24;23.198;32.981;77.659;0.2071;0.32;80.642;16.39;17.3;18.33;13.97;89.83;4.45;83.92;1.43;3.01;2.13;1.73;14.786
2017;3;25;22.632;3.811;78.379;12.953;0.37;7.651;16.01;17.34;18.86;13.7;85.96;1.16;83.85;1.47;2.96;2.25;1.93;1.734
2017;3;26;20.446;2.844;77.568;0.1843;0.27;78.713;16.26;16.92;17.63;13.95;92.84;6.44;83.82;1.15;2.39;1.96;1.49;13.037
2017;3;27;17.438;26.702;76.327;0.529;0.26;76.399;15.87;16.62;17.0;13.55;91.28;18.22;83.86;1.32;2.89;2.28;1.4;12.331
2017;3;28;21.811;44.016;75.917;22.037;0.42;78.977;14.86;16.43;18.08;12.77;83.08;14.1;83.88;1.75;2.71;2.86;2.16;20.047
2017;3;29;2.665;38.885;75.641;0.8148;0.37;76.661;15.34;16.16;17.31;13.11;90.84;7.69;83.85;1.3;2.03;2.22;1.78;17.515
2017;3;30;22.565;4.291;76.195;17.609;0.41;79.212;16.3;17.21;18.48;13.92;90.24;19.44;83.81;1.31;2.4;1.91;2.05;1.963
2017;3;31;14.426;21.516;75.058;0.2875;0.21;77.906;16.28;16.8;17.37;13.89;94.06;19.54;83.87;1.39;3.13;2.38;1.07;10.121
2017;4;1;24.175;37.402;73.769;0.7301;0.36;78.108;14.81;16.15;18.11;12.59;85.93;0.69;84.02;1.38;2.13;2.39;1.79;16.894
2017;4;2;19.843;32.491;7.205;0.8038;0.32;76.524;13.61;14.99;16.74;11.69;84.45;0.44;83.94;1.79;2.57;3.65;1.46;1.471
2017;4;3;1.969;32.378;75.696;0.7615;0.31;77.038;14.37;16.17;18.12;12.38;80.61;24.18;83.8;1.83;2.41;3.17;1.59;14.563
2017;4;4;20.623;35.753;74.294;14.582;0.35;76.536;14.54;15.99;17.83;12.45;84.4;11.41;83.79;1.62;2.23;3.17;1.57;16.159
2017;4;5;17.834;35.513;76.423;20.719;0.35;76.181;15.01;16.54;18.68;12.81;83.59;1.83;83.83;1.88;2.55;3.5;1.64;15.766
2017;4;6;2.094;32.018;72.514;0.7445;0.31;81.514;16.33;17.36;18.95;13.97;88.69;7.7;83.85;1.65;2.71;2.77;1.49;1.463
2017;4;7;18.857;30.058;71.179;0.5119;0.29;79.006;16.18;17.29;18.95;13.82;87.9;6.28;83.85;1.6;2.85;2.85;1.37;13.594
2017;4;8;22.411;38.189;70.291;10.764;0.37;80.174;15.94;17.4;19.05;13.63;84.29;2.18;83.73;1.56;2.44;2.6;1.71;17.321
2017;4;9;1.967;31.301;69.986;0.853;0.31;81.588;16.3;17.32;18.09;13.92;88.47;18.28;83.78;1.36;3.09;2.0;1.33;14.273
2017;4;10;20.021;41.179;74.378;23.825;0.4;7.723;15.97;16.87;17.65;13.61;89.63;10.33;83.79;1.27;2.68;1.87;1.86;18.684
2017;4;11;21.314;39.151;73.889;18.242;0.39;79.591;15.16;16.34;17.51;12.92;86.64;21.14;83.81;1.33;2.52;1.91;1.83;18.014
2017;4;12;20.371;39.413;75.581;16.891;0.39;77.921;14.48;15.05;15.9;12.35;93.21;27.99;83.9;1.29;2.24;2.66;1.96;18.086
2017;4;13;23.558;36.624;74.412;0.623;0.36;7.877;14.17;15.34;17.22;12.11;87.44;30.57;83.88;1.34;2.02;2.32;1.87;16.882
2017;4;14;24.353;39.487;71.066;10.013;0.39;78.235;14.18;15.3;16.98;12.12;87.53;16.18;83.9;1.39;1.99;2.67;1.89;17.774
2017;4;15;21.182;34.898;66.994;0.6151;0.35;80.422;14.65;15.99;18.11;12.48;85.5;5.11;83.95;1.3;1.96;2.45;1.51;1.553
2017;4;16;22.385;37.788;71.237;11.141;0.38;77.201;14.63;16.05;18.18;12.47;84.76;0.41;83.93;1.36;2.15;2.43;1.74;17.062
2017;4;17;2.094;40.032;70.066;15.902;0.4;79.243;14.94;16.37;18.45;12.73;84.63;3.44;83.91;1.34;2.21;2.46;1.83;18.259
2017;4;18;2.311;36.473;70.469;0.7601;0.36;77.611;15.15;16.26;17.82;12.9;87.73;3.35;83.9;1.19;1.82;1.98;1.62;16.514
2017;4;19;2.219;3.408;72.751;0.6094;0.34;7.799;15.71;16.87;18.04;13.41;87.05;4.7;83.87;1.39;2.93;2.1;1.68;15.413
2017;4;20;18.106;35.777;73.699;1.776;0.36;82.625;16.73;17.61;18.23;14.32;89.92;13.25;83.82;1.05;1.81;1.67;1.84;16.862
2017;4;21;20.839;4.074;75.317;20.273;0.41;76.298;16.27;17.24;18.4;13.94;89.53;5.46;83.82;1.26;1.9;2.24;2.02;18.643
2017;4;22;1.987;47.299;73.162;35.724;0.48;79.608;16.47;17.34;18.8;14.04;90.5;2.02;83.89;1.66;2.97;2.7;2.22;21.854
2017;4;23;19.231;46.068;74.266;32.146;0.46;77.321;14.77;15.94;17.72;12.58;87.36;17.63;83.99;1.3;2.12;2.43;2.32;21.094
2017;4;24;22.044;43.663;74.042;24.528;0.44;7.8;14.47;15.99;18.06;12.39;83.49;7.85;83.88;1.4;2.05;2.52;2.11;1.999
2017;4;25;19.056;4.199;7.291;29.969;0.42;79.162;15.12;16.98;18.69;13.0;80.53;1.28;83.8;1.44;2.6;2.06;2.0;19.483
2017;4;26;2.215;3.66;72.725;0.9631;0.37;78.017;15.57;16.7;18.01;13.27;87.64;2.2;83.84;1.44;2.11;2.41;1.81;16.402
2017;4;27;19.848;41.902;73.243;28.726;0.43;76.351;15.69;16.95;18.64;13.39;86.91;13.96;83.87;1.52;2.6;2.91;1.96;19.217
2017;4;28;1.734;2.671;68.402;0.4322;0.27;77.779;14.35;15.38;16.95;12.25;88.63;10.45;83.96;1.35;2.13;2.55;1.19;11.947
2017;4;29;18.619;28.906;71.107;0.6946;0.29;78.732;14.84;15.5;16.52;12.62;92.31;11.97;83.98;1.3;1.75;2.57;1.38;13.308
2017;4;30;22.884;31.706;70.502;0.2683;0.32;78.276;14.95;15.84;17.34;12.71;90.18;26.46;84.03;1.35;2.24;2.4;1.51;14.424
2017;5;1;22.411;34.922;69.055;0.738;0.36;80.676;14.91;16.04;17.7;12.7;87.6;10.5;83.99;1.7;2.96;3.29;1.58;15.869
2017;5;2;20.554;38.592;69.912;1.847;0.4;77.681;14.67;15.84;17.69;12.49;87.24;9.47;83.96;1.23;2.03;2.38;1.67;1.741
2017;5;3;20.494;34.378;63.334;10.198;0.35;79.102;14.53;16.08;18.24;12.45;83.37;4.9;83.89;1.41;2.05;2.57;1.35;15.091
2017;5;4;20.323;38.234;7.122;19.272;0.39;7.734;15.25;16.28;17.67;13.01;88.6;8.0;83.84;1.24;1.73;2.27;1.72;1.735
2017;5;5;18.797;31.807;7.003;10.399;0.33;75.108;15.38;16.69;18.14;13.15;85.82;8.36;83.82;1.38;2.37;1.9;1.48;14.268
2017;5;6;24.322;3.937;70.656;0.9194;0.41;82.543;15.0;15.99;17.22;12.77;88.74;6.62;83.92;1.22;1.89;1.92;1.87;18.254
2017;5;7;1.939;40.754;72.355;29.659;0.42;75.934;13.94;16.03;17.36;11.97;77.53;1.01;83.83;1.17;1.91;1.64;1.9;18.343
2017;5;8;24.346;32.902;69.761;0.2268;0.34;78.744;15.41;17.05;17.91;13.2;82.3;2.38;83.8;1.03;2.3;1.39;1.6;15.197
2017;5;9;21.074;37.908;71.868;17.794;0.4;79.838;16.18;17.51;18.75;13.81;85.59;9.7;83.81;1.21;2.47;1.73;1.82;17.294
2017;5;10;17.131;29.772;7.038;15.142;0.31;77.136;16.21;16.78;17.53;13.8;93.55;21.73;83.97;1.53;2.85;2.58;1.36;13.718
2017;5;11;23.316;35.234;70.673;0.8976;0.37;78.778;15.12;16.47;17.79;12.91;85.11;6.37;83.99;1.21;2.42;1.72;1.69;1.607
2017;5;12;20.614;37.085;71.081;17.431;0.39;76.548;16.13;17.6;19.24;13.8;84.71;10.09;83.84;1.67;3.01;2.59;1.69;1.674
2017;5;13;21.799;42.521;69.336;2.545;0.45;76.315;16.79;17.93;19.29;14.35;87.66;19.87;83.91;1.41;2.6;2.13;1.86;19.219
2017;5;14;18.535;26.537;68.681;0.1495;0.28;77.474;16.34;16.86;17.75;13.9;93.98;14.17;84.0;1.09;1.86;2.09;1.29;12.014
2017;5;15;18.958;30.646;68.537;11.426;0.32;79.534;15.96;17.43;18.68;13.64;84.05;13.59;83.95;1.41;2.56;2.34;1.5;1.392
2017;5;16;20.659;4.506;69.847;31.272;0.48;74.789;15.29;16.66;18.34;13.06;85.2;4.89;83.97;1.45;2.23;2.81;2.01;20.206
2017;5;17;19.946;43.781;70.034;32.434;0.46;76.258;14.65;16.19;18.24;12.53;83.72;4.04;83.92;1.44;2.1;2.8;1.99;19.735
2017;5;18;24.206;46.894;70.142;2.484;0.5;7.549;14.33;15.44;16.82;12.26;87.52;4.76;83.83;1.49;2.03;3.32;2.23;21.043
2017;5;19;21.523;46.975;70.399;33.972;0.5;76.901;15.28;16.58;18.35;13.08;85.72;16.53;83.68;1.61;2.38;3.19;2.01;21.002
2017;5;20;20.563;32.549;68.851;10.642;0.35;79.874;14.35;15.52;17.07;12.3;86.6;15.82;83.78;1.66;2.25;3.49;1.46;14.822
2017;5;21;18.922;3.353;69.895;14.786;0.36;77.314;14.03;15.61;17.76;12.01;83.18;25.47;83.92;1.68;2.55;3.2;1.54;15.146
2017;5;22;19.063;31.634;66.677;10.692;0.34;80.863;13.55;15.15;17.29;11.6;82.78;2.4;84.03;1.74;2.14;3.29;1.45;14.758
2017;5;23;2.015;36.182;6.875;1.681;0.39;75.295;12.89;15.08;17.96;11.16;76.75;0.92;84.01;1.6;2.15;2.9;1.59;16.214
2017;5;24;20.952;37.555;68.047;19.522;0.4;77.016;13.82;15.22;17.31;11.84;84.25;4.04;84.04;1.57;1.92;2.82;1.63;17.069
2017;5;25;19.406;37.051;67.716;20.453;0.4;76.517;13.86;15.19;17.21;11.83;85.34;2.74;84.03;1.48;1.97;2.75;1.58;16.651
2017;5;26;22.802;41.374;6.733;1.757;0.45;77.916;14.83;16.13;18.12;12.63;85.95;0.6;84.04;1.58;2.06;2.7;1.74;18.319
2017;5;27;20.314;39.228;66.898;23.429;0.42;7.577;13.63;15.72;18.55;11.67;78.29;0.01;84.09;1.4;2.01;2.57;1.64;17.568
2017;5;28;17.736;38.609;70.013;29.129;0.42;71.482;12.57;14.61;17.28;10.95;77.49;7.63;84.06;1.51;2.27;2.93;1.61;17.071
2017;5;29;22.536;3.881;6.913;22.517;0.42;71.534;12.5;14.56;17.05;10.89;77.67;0.36;84.08;1.39;2.35;2.82;1.49;1.711
2017;5;30;1.867;4.182;68.796;32.083;0.45;73.236;13.21;14.81;17.08;11.39;82.35;2.38;84.11;1.49;2.04;2.73;1.71;18.619
2017;5;31;18.996;30.958;66.701;10.879;0.34;78.178;13.45;14.91;17.03;11.56;83.98;9.17;84.05;1.47;2.1;2.72;1.4;14.148
2017;6;1;20.112;4.014;67.018;24.845;0.44;73.735;14.24;15.4;17.23;12.16;87.24;20.98;84.03;1.52;2.14;2.72;1.65;17.885
2017;6;2;18.914;40.334;6.835;29.386;0.44;7.703;14.57;15.65;17.43;12.42;88.28;7.93;83.99;1.51;2.15;2.55;1.75;18.168
2017;6;3;17.654;3.299;65.083;1.613;0.36;77.318;15.68;16.25;17.23;13.36;93.53;9.42;83.96;1.61;2.94;2.81;1.4;14.954
2017;6;4;16.637;28.327;6.575;11.969;0.31;79.802;14.93;15.86;17.39;12.71;89.7;5.05;83.91;1.82;2.28;3.17;1.23;1.291
2017;6;5;17.316;33.324;65.652;19.207;0.36;76.406;14.68;15.46;16.63;12.54;90.93;15.77;83.92;1.95;2.32;3.57;1.39;15.029
2017;6;6;17.018;59.537;70.279;63.475;0.65;65.443;11.71;14.3;17.45;10.34;73.13;0.03;83.88;1.62;2.57;3.2;2.24;25.822
2017;6;7;21.379;51.967;65.196;41.122;0.57;79.793;12.04;14.56;17.39;10.6;73.62;0.04;83.88;1.49;2.07;2.9;2.07;23.719
2017;6;8;19.205;4.139;66.919;26.952;0.45;76.301;14.79;16.86;18.63;12.71;78.35;5.31;83.88;1.57;2.27;2.39;1.82;18.538
2017;6;9;2.167;39.362;64.243;15.732;0.43;80.345;15.59;16.6;17.35;13.27;88.35;9.59;84.0;1.39;2.58;2.19;1.69;17.858
2017;6;10;16.318;28.387;6.576;11.465;0.31;77.719;14.04;15.52;17.56;12.02;83.49;9.89;84.05;1.49;2.04;2.78;1.28;1.29
2017;6;11;21.434;46.567;67.087;3.733;0.51;75.785;14.97;16.1;17.54;12.75;87.39;0.78;83.95;1.42;1.97;2.52;1.95;20.762
2017;6;12;21.545;47.602;66.305;34.817;0.52;77.105;15.58;16.66;17.78;13.31;88.19;31.17;83.89;1.41;2.56;2.14;1.99;2.118
2017;6;13;20.568;36.972;66.955;14.681;0.41;76.123;15.74;16.6;18.0;13.4;90.61;6.96;83.9;1.05;1.65;1.7;1.7;16.582
2017;6;14;17.988;25.277;64.171;0.4361;0.28;7.757;13.05;14.65;16.88;11.25;83.48;47.72;84.06;1.45;2.39;2.53;1.21;11.628
2017;6;15;17.114;29.503;66.338;13.498;0.32;76.166;12.67;14.17;16.3;10.96;83.34;12.72;84.11;1.58;2.53;2.86;1.37;13.198
2017;6;16;18.948;33.554;65.676;15.862;0.37;77.126;12.64;14.62;17.22;10.96;78.83;0.1;84.03;1.58;2.26;2.89;1.49;15.122
2017;6;17;24.031;5.232;65.714;37.488;0.58;70.387;13.92;15.79;18.0;12.07;80.24;1.77;83.85;1.62;2.65;2.82;2.08;2.286
2017;6;18;21.281;4.933;67.198;33.883;0.54;75.446;14.81;16.32;17.89;12.7;84.81;7.03;83.82;1.23;2.18;1.93;2.13;2.203
2017;6;19;20.162;39.794;66.053;25.711;0.44;76.997;15.23;16.33;17.83;12.99;88.09;22.83;83.85;1.28;1.98;2.12;1.7;1.795
2017;6;20;18.235;26.282;65.777;0.3094;0.29;77.806;14.92;15.35;16.1;12.7;95.04;19.52;84.01;1.05;1.63;1.8;1.22;11.995
2017;6;21;19.186;2.951;64.368;0.8695;0.33;76.524;13.48;14.38;15.95;11.54;89.84;17.96;84.04;1.35;1.84;2.26;1.32;13.466
2017;6;22;19.471;47.599;6.725;40.466;0.52;7.14;13.43;14.9;17.09;11.54;84.69;0.37;83.94;1.6;2.22;2.59;2.02;20.904
2017;6;23;20.676;47.986;62.568;36.756;0.53;77.882;12.51;14.53;17.17;10.9;79.34;0.0;83.84;1.47;2.32;2.74;1.99;21.698
2017;6;24;2.052;42.994;63.778;28.918;0.47;72.259;13.21;14.84;17.13;11.44;82.39;1.56;83.97;1.46;2.05;2.62;1.71;18.775
2017;6;25;18.727;34.318;61.865;15.451;0.38;7.837;14.49;15.43;16.94;12.34;89.4;7.45;84.05;1.28;1.83;2.4;1.47;15.514
2017;6;26;19.332;38.014;66.998;25.181;0.42;74.719;13.5;14.93;16.87;11.58;84.23;2.44;83.96;1.53;2.04;3.01;1.71;16.985
2017;6;27;1.968;39.655;65.546;26.364;0.44;76.181;12.74;14.67;17.06;11.08;79.62;17.95;83.88;1.45;2.01;2.81;1.7;17.678
2017;6;28;21.053;34.951;62.794;11.117;0.39;78.734;13.86;15.17;16.44;11.89;85.15;10.09;83.92;1.26;1.81;2.04;1.52;1.571
2017;6;29;19.884;34.402;66.089;13.752;0.38;76.248;14.35;15.52;17.13;12.23;87.26;2.08;84.0;1.23;1.88;2.13;1.56;15.382
2017;6;30;17.959;42.667;66.312;37.975;0.47;72.367;12.37;14.3;16.98;10.72;79.55;0.06;84.08;1.38;1.95;2.5;1.8;1.897
2017;7;1;19.877;35.357;67.138;15.883;0.39;73.824;12.47;13.82;15.78;10.79;84.98;4.93;84.18;1.5;2.44;2.72;1.59;15.672
2017;7;2;15.806;26.969;60.562;0.8683;0.3;77.407;13.15;13.99;15.47;11.27;90.48;6.68;84.22;1.49;2.36;2.47;1.16;12.257
2017;7;3;15.346;26.266;60.962;0.9216;0.29;75.814;12.03;13.44;15.57;10.47;84.52;2.13;84.18;1.48;1.95;2.74;1.1;11.666
2017;7;4;19.342;37.788;66.631;2.201;0.41;75.893;12.62;13.94;15.91;10.92;84.91;2.15;84.07;1.25;1.64;2.43;1.65;16.846
